Text,User,Location,Country,Subjectivity,Polarity,Analysis
12071, My new piece a Biden win is a win for global health. ,genevie2587,Edinburgh & Mumbai,United Kingdom,0.3136363636363636,0.4340909090909091,Positive
12072,"That's what buhari promised us too,see where we are now 
Empty promises
I will see how u will chase away coronavirus",Viaviki28,Nigeria,,0.5,-0.1,Negative
12073," BREAKING Minneapolis-St Paul hospitals. ICU capacity is effectively maxed out at 98% in Twin Cities, and 92% statewide. MN…",mcboingboing,New Orleans,United States of America,0.8,0.6,Positive
12074," BREAKING Minneapolis-St Paul hospitals. ICU capacity is effectively maxed out at 98% in Twin Cities, and 92% statewide. MN…",tocatchathief51,"Idaho, USA",United States of America,0.8,0.6,Positive
12075, Sweden’s refusal to impose a general lockdown has been portrayed as an alternative “model.” Yet death rates in its care hom…,HeartyLaff,Colorado by way of NM & MA,,0.5,0.05000000000000002,Positive
12076," Good hygiene not only stops the spread of COVID19 but many viruses, bacteria &amp; infections
• Wash your hands or use saniti…",MunawarSarker,"Dee,Stef,Liz,Naf,Raf,Ann,Helen",,0.7000000000000001,0.39999999999999997,Positive
12077,"In that vein, OR Governor Kate Brown just asked people to abstain from social gatherings, and put new limits on ind… ",dtnick,"Alameda, CA / Portland, OR",United States of America,0.2606060606060606,0.08484848484848484,Positive
12078,This coronavirus has mutated before. The mink mutation is a different story altogether.  via COVID19,painopolis,,Italy,0.6,0.0,Neutral
12079," Y’all...Matt Gaetz tested positive for COVID. I just...🤐

POLITICO Playbook Another Trump ally contracted coronavirus https…",YusefforPeace, GA,,0.5454545454545454,0.22727272727272727,Positive
12080," At least 5 people in Trump's orbit, including his chief of staff, have recently tested positive for Covid-19

/…",avspook,"Auckland Central, Auckland",New Zealand,0.39848484848484844,-0.024242424242424242,Negative
12081," After all of this, I never again want to hear anyone talking about coronavirus, masks or lockdowns.
…",HearGene,hear their or anywhere,,0.0,0.0,Neutral
12082," I had some choice words for the of South Dakota, one of my childhood states where I grew up... SD’s COVID19…",TimFaulkner81,,Italy,0.0,0.0,Neutral
12083," Indoor concerts may be made safe from coronavirus spread, new study finds  ",family2200,,Italy,0.4772727272727273,0.3181818181818182,Positive
12084,Trump was all compliments for Xi before coronavirus made him look bad,terrybrozier,"Boston, MA",United States of America,0.6666666666666666,-0.6999999999999998,Negative
12085,"""Sad!"" to note that, just 8 months later, Mark Meadows, like his Daddy, was diagnosed with COVID-19 (… ",slackbastard,"Melbourne, Victoria",Australia,0.5,-0.3125,Negative
12086," Married to a Tory MP ✅
Appointed by Johnson without competition ✅
Brazen conflict of interest ✅
Leaked confidential info…",gardeningbookw1,,Italy,0.25,0.25,Positive
12087,"Nah, they just counting on black women to save them from coronavirus too since they just saved democracy &amp; brunch.… ",johnOkillens,"ProtectBLACKWomen, Everywhere ",,0.43333333333333335,-0.16666666666666666,Negative
12088,"France posts record number of new coronavirus cases at more than 60,000 

 via ",BenTuckett1997,"Winnipeg, Manitoba",Canada,0.4772727272727273,0.3181818181818182,Positive
12089," BREAKING Minneapolis-St Paul hospitals. ICU capacity is effectively maxed out at 98% in Twin Cities, and 92% statewide. MN…",stevecripe57,"Indiana, USA",United States of America,0.8,0.6,Positive
12090," BREAKING The United States has so far reported over 130,000 new coronavirus cases, the highest daily figure anywhere i…",dwain_campbell,"Winnipeg, Manitoba",Canada,0.48484848484848486,0.07878787878787878,Positive
12091," We have been doing a lot of waiting.

Waiting for test results. Waiting for a vaccine. Waiting to see loved ones.

And even when t…",najiheeya,,Italy,0.8,0.7,Positive
12092,Joe Biden singlehandedly defeated Coronavirus after winning the Election,NCISfanatic_21,,Italy,0.75,0.5,Positive
12093,you know whos might be able to calmly talk to other ⚪️s but i know they aint gonna spare a single second to talk to… ,XUXlAOHAN,she / her ♡ 18,United States of America,0.39285714285714285,0.12071428571428573,Positive
12094, Congratulations for the journey of faith that has resulted in this victory for the 🇺🇸 and the world. We look for…,MuindeKelvin,Nairobi-Kenya,Kenya,0.0,0.0,Neutral
12095, Texas becomes first U.S. state to exceed 1 million coronavirus cases  ,Contented2851,New England,United States of America,0.3333333333333333,0.25,Positive
12096, Coronavirus but in green.,alex_yllanes,"Raleigh, NC",United States of America,0.3,-0.2,Negative
12097, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,HenryOteri2,Nigeria,,0.0,0.0,Neutral
12098, The commander of Fort Bliss declared a public health emergency Friday as the number of coronavirus cases at the base a…,UknElijah,D.C,United States of America,0.5333333333333333,-0.4,Negative
12099," Six White House aides and a Trump campaign adviser — including MarkMeadows, have contracted the coronavirus raising fears of…",funkygy123, New York,United States of America,0.0,0.0,Neutral
12100, JUST IN Real Madrid's Eden Hazard and Casemiro test positive for coronavirus,ErikhumhiJoel,"Benin-City, Nigeria",Nigeria,0.42272727272727273,0.21363636363636362,Positive
12101," Across the country, election workers and officials risked their health so Americans could vote during a coronavirus spike…",legallybae,"New York, NY",United States of America,0.0,0.0,Neutral
12102," COVID U.S. reported over 128,000 new coronavirus cases in the last 24 hours.

The highest daily figure reported by any…",neeraj2609,,Italy,0.17373737373737375,0.04545454545454545,Positive
12103,"So sad. The coronavirus has been killing people. People have killed the system and the economy. And now, people ar… ",EdPingyuanLu,Guam,United States of America,0.5,-0.35,Negative
12104,Mahmudullah Riyad tested Coronavirus positive. Wish him a speedy recovery! 😢🤲🤲 ,mushfiqurfc,Bangladesh,,0.5454545454545454,0.28409090909090906,Positive
12105,A televangelist who referred to the coronavirus as a 'privilege' has died from it ,Nickw8000,,Italy,0.0,0.0,Neutral
12106,Milano Biden to announce his Coronavirus task force on Monday.  ,Luxcis,United States,,0.0,0.0,Neutral
12107,Coronavirus lockdowns sent Chinese drinkers looking online for beer – Budweiser APAC came out on top in the race to… ,ChinaNooz,,Italy,0.25,0.25,Positive
12108,"This ""liquidity Trap"" is NOT an overnight occurrence; the world has made one mistake after another&gt; usually… ",Chris_E_Qld_Au,"Queensland, Australia.",Australia,0.0,0.0,Neutral
12109,Why are they blaming for coronavirus. stupid,HynesAntoinette,,Italy,1.0,-0.7999999999999999,Negative
12110,Coronavirus How an Australian Covid-19 cure conquered the world - despite no robust evidence it works ,NZStuff,New Zealand,,0.0,0.0,Neutral
12111," COVID U.S. reported over 128,000 new coronavirus cases in the last 24 hours.

The highest daily figure reported by any…",dangwitty,Wakanda,South Sudan,0.17373737373737375,0.04545454545454545,Positive
12112, JUST IN Real Madrid's Eden Hazard and Casemiro test positive for coronavirus,SeeHausaBoy,Gidi Up,Nigeria,0.42272727272727273,0.21363636363636362,Positive
12113," BREAKING

US reports 134,377 new coronavirus cases, a new single-day record.

It is the country’s fourth-straight single…",beef_slam,Carmen San Diego,Nicaragua,0.45454545454545453,0.13636363636363635,Positive
12114,Info There is an ongoing campaign throughout the world to encourage people to consume Australian wine in order to offset a C…,carboniferous8,Ireland,,0.0,0.0,Neutral
12115, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,BillEsteem,🇺🇸 ,,0.0,0.0,Neutral
12116," After all of this, I never again want to hear anyone talking about coronavirus, masks or lockdowns.
…",Chrisnlawyer,,Italy,0.0,0.0,Neutral
12117," BREAKING | Coronavirus to leave USA now that Biden is elected President.

Racism, Misogyny to leave soon after. …",kartikdee,,Italy,0.0,0.0,Neutral
12118,"PDM spreading coronavirus in Hafizabad today, NCOC expresses concerns. 

… ",madeel666,پنجاب/پاکستان,Pakistan,0.0,0.0,Neutral
12119," 😂😂😂

“Meanwhile, Chris Christie’s fat a** was in the ICU fighting for his life. Chris Christie got all the fixings. Everything…",MrSoLo_DoLo919,Charm City 🌃,Australia,0.0,0.0,Neutral
12120, President-Elect Joe Biden just gave an inspirational speech focused on unity. He’s ready to bring us together to crush the coro…,Arizonaajgma,"Arizona, USA",United States of America,0.75,0.35,Positive
12121," Joe Biden says ""230 million thousand Americans"" have lost a loved one to the coronavirus.

👀👀 ",1Sandy_N_Austin,"no longer Lovely Austin, TX   ",,0.8,0.7,Positive
12122, Politico Matt Gaetz contracted COVID. ,Jazmin_AED,,Italy,0.0,0.0,Neutral
12123,"The platform’s functional offers to use the advanced capabilities of blogging technologies, which will certainly be… ",Nidi7788,"Gujranwala, Pakistan",Pakistan,0.3904761904761904,0.2380952380952381,Positive
12124, Coronavirus claims the life of its biggest victim till date- Trump's Presidency.,shunty70,,Italy,0.05,-0.07500000000000001,Negative
12125,Didn’t you get the memo Liv? Joe Biden defeated coronavirus by getting elected.,allegrajk,,Italy,0.0,0.0,Neutral
12126, The commander of Fort Bliss declared a public health emergency Friday as the number of coronavirus cases at the base a…,kindlejo_jo,The beach in my head,United States of America,0.5333333333333333,-0.4,Negative
12127,"If you participated in any celebrations today, you owe it to yourself and those in the D.C. community to get tested… ",GWCollegeDems,"Washington, D.C.",United States of America,0.0,0.0,Neutral
12128,Milano Biden to announce his Coronavirus task force on Monday.  ,nimbus_skyjun,"Guam, U.S.A.",,0.0,0.0,Neutral
12129,trump has destroyed our party forever. the republican party will forever be… ,DanielJonesSuc1,"East Rutherford, New Jersey",United States of America,0.0,0.0,Neutral
12130, The commander of Fort Bliss declared a public health emergency Friday as the number of coronavirus cases at the base a…,ED1ST84,LeDroit Park,United States of America,0.5333333333333333,-0.4,Negative
12131, NEW I’m told that even senior White House staffers who had direct contact with Mark Meadows this week learned about his c…,RScottSchroeder,,Italy,0.28484848484848485,0.07878787878787878,Positive
12132," COVID U.S. reported over 128,000 new coronavirus cases in the last 24 hours.

The highest daily figure reported by any…",AsocialArya,"Vidisha, India",India,0.17373737373737375,0.04545454545454545,Positive
12133,"India's COVID19 caseload went past 85 lakh, while the no. of people who have recuperated from the disease surged… ",TheDailyPioneer,,Italy,0.25,-0.25,Negative
12134,Seriously. This third wave is a BFD.  ,kellywind,memphis,United States of America,0.3333333333333333,-0.16666666666666666,Negative
12135,"⁦⁩ YOU CAN’T PREACH UNITY FROM THE PULPIT OF CONSTANTLY CALLING REPUBLICANS RACIST.  Biden preaches unity,… ",feb2425,"Florida, USA",United States of America,0.3333333333333333,0.0,Neutral
12136, Joe Biden was elected the nation’s 46th president Saturday in a repudiation of President Trump powered by legions of wo…,Picassolady1,"NYC metro area/LONG ISLAND, NY",,0.0,0.0,Neutral
12137,"Lewis After talking about Chris Christie's bout with coronavirus, Dave Chappelle says ""Herman Cain Black ass been dead for 2 we…",DarkGentlewoman,,Italy,0.4166666666666667,-0.18333333333333335,Negative
12138," The W's ended a few hours ago, and as far as the N train, they may have made their final stop depending on where…",CoronaUpdateBot,,Italy,0.7000000000000001,-0.03333333333333333,Negative
12139, The commander of Fort Bliss declared a public health emergency Friday as the number of coronavirus cases at the base a…,Finkelmeister,,Italy,0.5333333333333333,-0.4,Negative
12140,Maybe some Pence tips on how to mismanage a Coronavirus task force?,kirbitthedog,right behind you,Italy,0.0,0.0,Neutral
12141, AP Biden says first act as president-elect will be to name scientific advisers and experts to lead coronavirus response,shirazmahad,,Italy,0.3333333333333333,0.25,Positive
